time,pos_x,pos_y,pos_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
9.350000000000007194e-01,2.114820884097291798e-03,1.586114990461195712e-03,2.000705245659559761e+00,-1.897576598962076588e-02,-3.074040597640899028e-02,9.808431546172853288e+00,1.184324453454618960e-03,8.557153859650262068e-03,2.764871548612595690e-04
9.400000000000007239e-01,2.162232057127614314e-03,1.621673323514958871e-03,2.000720455419144450e+00,-1.087209148550188388e-02,6.488847501039694821e-03,9.834347924166831234e+00,-7.521473106686467260e-04,8.000846863474376028e-03,-5.188876597545255282e-04
9.450000000000007283e-01,2.210403956967187892e-03,1.657802198740246152e-03,2.000735900250866894e+00,-2.880595997141534303e-02,5.301059796621453157e-03,9.793707364004328397e+00,4.474247635998759615e-04,8.290859013157120608e-03,-1.084113294623277645e-03
9.500000000000007327e-01,2.259343791708990062e-03,1.694507022041336899e-03,2.000751582341443235e+00,1.765181546905764468e-02,5.950056717860897904e-03,9.793001355064136604e+00,7.336721223894553329e-04,9.190962327311581054e-03,1.092728966114470818e-03
9.550000000000007372e-01,2.309058816727136993e-03,1.731793234775058253e-03,2.000767503883851717e+00,3.232773641045191826e-02,-9.778098016162398501e-03,9.850336756528388804e+00,-1.240170648079700006e-03,8.135768131498468184e-03,2.981357627889285287e-04
9.600000000000007416e-01,2.359556335868873578e-03,1.769666314644416025e-03,2.000783667077276728e+00,-2.805334160452842979e-02,3.864585824917466609e-03,9.807756958686029591e+00,-6.278020248488669190e-05,7.926239467831244084e-03,8.275027682617378975e-04
9.650000000000007461e-01,2.410843702223223767e-03,1.808131776274705471e-03,2.000800074127055517e+00,-1.300723010161181949e-02,-1.022248247433703468e-02,9.808789838764113256e+00,-6.785796967757461596e-04,8.218592113827803344e-03,-8.935106641804329848e-07
9.700000000000007505e-01,2.462928318452567347e-03,1.847195171461806385e-03,2.000816727244626669e+00,1.843904011056701070e-02,-5.784006739081143031e-03,9.798191870935903935e+00,5.039714801910425042e-04,7.972509455237981879e-03,1.539753807430019751e-04
9.750000000000007550e-01,2.515817636679773192e-03,1.886862089087132637e-03,2.000833628647481266e+00,-2.718580681068232321e-02,-1.230189494848824526e-02,9.839874271292224250e+00,5.632476678787531801e-04,9.243201247391896400e-03,-6.347556624614447262e-04
9.800000000000007594e-01,2.569519157929989975e-03,1.927138154698560283e-03,2.000850780559116693e+00,1.118482547352664565e-03,9.496141310142437383e-03,9.814846366002857536e+00,-1.204158863765132431e-03,9.591491746172797761e-03,-6.615945532631353331e-04
9.850000000000007638e-01,2.624040431132670589e-03,1.968029029761520117e-03,2.000868185208991790e+00,-8.797056194931939660e-03,1.615024719513185811e-02,9.817899124568628011e+00,1.897525441332879425e-04,8.553704909542037688e-03,-1.006694761469010765e-04
9.900000000000007683e-01,2.679389051695823306e-03,2.009540410589244659e-03,2.000885844832484661e+00,-8.119167633912670670e-04,1.298470240009475495e-02,9.789705981010424551e+00,-4.041631105666540578e-04,9.506257889684619974e-03,1.711801183967615763e-04
9.950000000000007727e-01,2.735572659670711202e-03,2.051678026965838338e-03,2.000903761670854930e+00,-1.265066034050927116e-02,9.516948239899907999e-03,9.812576112565444930e+00,-2.389281338410661733e-04,9.117216764415039115e-03,-4.066586843906629654e-04
1.000000000000000666e+00,2.792598937531192739e-03,2.094447640480315634e-03,2.000921937971205988e+00,-6.658649111056336861e-03,-1.213841284611167672e-02,9.836320406990340715e+00,2.322048638738167953e-05,7.599988545434526767e-03,-8.444066733813538434e-04
1.005000000000000560e+00,2.850475607597529031e-03,2.137855042593971890e-03,2.000940375986449915e+00,5.515977334663023889e-03,3.557598427690043894e-03,9.811820125769729728e+00,6.993138680142361356e-04,8.360519542114771760e-03,-5.014011546026839189e-05
1.010000000000000453e+00,2.909210429139664090e-03,2.181906052467348124e-03,2.000959077975276390e+00,-2.103777257499030162e-02,4.070307562376590397e-04,9.839470804019699202e+00,9.141517541089266537e-04,8.830333873667181241e-03,-1.286325695617740981e-03
1.015000000000000346e+00,2.968811195199681525e-03,2.226606514576559212e-03,2.000978046202121163e+00,-2.873708576844823462e-02,9.981090183123129261e-03,9.833882777262363817e+00,-1.392930666977724692e-03,6.168102865113686377e-03,-6.552257227568555062e-04
1.020000000000000240e+00,3.029285729177245978e-03,2.271962296151847603e-03,2.000997282937138522e+00,1.125703469705388073e-02,2.313110134038358703e-02,9.813956127276844299e+00,-1.117173106365268757e-03,9.937534385677522508e-03,1.236317615389642037e-03
1.025000000000000133e+00,3.090641881225319586e-03,2.317979284473825532e-03,2.001016790456172867e+00,-1.363040002509494607e-03,-1.066277750098458890e-02,9.812394524038552390e+00,3.752242851584093207e-04,8.961879742451226219e-03,3.582957446030325091e-04
1.030000000000000027e+00,3.152887524506232334e-03,2.364663384064965516e-03,2.001036571040734735e+00,-1.682046482629815862e-02,-2.275271939066465798e-02,9.798643632583438290e+00,9.521377401635965727e-04,6.818773561826019063e-03,6.769733343681618863e-05
1.034999999999999920e+00,3.216030551360250355e-03,2.412020513815450219e-03,2.001056626977974151e+00,-2.860532910868526096e-02,4.342777193666216146e-02,9.798307026315132617e+00,-1.601006820045024811e-03,8.534026867360633081e-03,-2.029219139921293539e-04
1.039999999999999813e+00,3.280078869440096814e-03,2.460056604083465069e-03,2.001076960560658424e+00,-2.366943105525618016e-03,3.516620597279847358e-03,9.820411869539039884e+00,1.369628008649649044e-03,1.019479216732320330e-02,2.256586588657316563e-03
1.044999999999999707e+00,3.345040397865411703e-03,2.508777593810427708e-03,2.001097574087146835e+00,3.057902674395182423e-03,-2.119035970218825869e-03,9.827598038430119587e+00,2.941555933850522947e-04,8.993459653033362283e-03,-4.450717550643950768e-04
1.049999999999999600e+00,3.410923063450882302e-03,2.558189427691452342e-03,2.001118469861367988e+00,-5.779178612363053760e-03,3.792751911006818615e-03,9.839956299637426795e+00,1.456202547591602678e-03,8.613803264507976024e-03,7.310340137533121363e-05
1.054999999999999494e+00,3.477734797060746518e-03,2.608298053440571192e-03,2.001139650192795383e+00,1.480650314915712973e-02,5.339940568076218495e-03,9.800994907122763777e+00,-1.755659400408341592e-04,8.481541816682387075e-03,-2.599456426926741778e-04
1.059999999999999387e+00,3.545483530140571948e-03,2.659109419188893444e-03,2.001161117396422107e+00,1.578315173597572008e-02,1.362357630118025617e-02,9.848655287954237281e+00,6.537814160994916482e-04,7.808718022991784774e-03,1.059803680263913996e-03
1.064999999999999281e+00,3.614177191474669121e-03,2.710629471051967821e-03,2.001182873792735517e+00,-3.983122307377521404e-03,-1.363415118756209493e-02,9.799538123331517525e+00,-1.427382864042211520e-03,9.325721432433081021e-03,9.955556480923820253e-04
1.069999999999999174e+00,3.683823704214260822e-03,2.762864150900188037e-03,2.001204921707690154e+00,-3.821320364468794306e-02,2.485546819281196293e-02,9.807035892326277704e+00,-1.197099039305551081e-03,9.998479586172037345e-03,-6.368558049024800353e-04
1.074999999999999067e+00,3.754430983217624945e-03,2.815819394363155200e-03,2.001227263472677986e+00,2.103757448590006657e-03,7.591207910456675102e-04,9.807425555697095731e+00,2.851474708124210989e-05,8.630179866811537454e-03,4.664036631140031064e-04
1.079999999999998961e+00,3.826006932738921975e-03,2.869501129095529401e-03,2.001249901424498212e+00,-3.114590131517013839e-03,-2.948782480896713996e-03,9.818750184886384957e+00,-7.727379934812048665e-04,8.296810034259449393e-03,-1.529175366152691305e-03
1.084999999999998854e+00,3.898559444497390943e-03,2.923915273328130549e-03,2.001272837905323065e+00,7.500985335763541914e-03,1.391604607107800422e-02,9.828908900042801378e+00,-3.885898402273324253e-06,9.094069754437940703e-03,-2.387923207559358230e-04
1.089999999999998748e+00,3.972096396153086510e-03,2.979067734723920332e-03,2.001296075262661844e+00,-3.669987429930146594e-03,-1.979051932654414970e-03,9.824150688254741581e+00,9.899551007789646456e-04,8.337302324088313038e-03,-7.165655434376765401e-04
1.094999999999998641e+00,4.046625650209455596e-03,3.034964409554081859e-03,2.001319615849322719e+00,-3.609207546695727964e-02,1.360148138822738113e-02,9.806730717998901170e+00,1.396894820050288504e-04,1.136821188963215226e-02,3.706173816854724593e-04
1.099999999999998535e+00,4.122155053356862074e-03,3.091611182204785299e-03,2.001343462023370545e+00,-2.890832110683122513e-02,-8.558567930363294649e-03,9.828806872161965913e+00,5.489201215530900178e-04,7.593944331957223903e-03,2.454140273563510766e-04
1.104999999999998428e+00,4.198692436264787713e-03,3.149013925020426562e-03,2.001367616148082007e+00,-6.892040993594277486e-03,3.396801347704157207e-03,9.829391794383431247e+00,1.652448446819444663e-03,9.217914464502889940e-03,-1.201359378815104436e-03
1.109999999999998321e+00,4.276245613823919343e-03,3.207178498484254073e-03,2.001392080591898104e+00,-1.212200005127758023e-02,-1.875617683090610548e-03,9.828453585007496329e+00,-1.971161426525783091e-04,8.083279913666776423e-03,1.009755955945508933e-03
1.114999999999998215e+00,4.354822385832823536e-03,3.266110751732398572e-03,2.001416857728372189e+00,-4.827739532748435806e-03,-1.121178909121340944e-03,9.812382928017653327e+00,-4.816186828111150044e-04,8.381560926938013897e-03,1.836129244514375257e-03
1.119999999999998108e+00,4.434430538117441721e-03,3.325816523392487872e-03,2.001441949936115794e+00,-1.337687039171709183e-02,-3.733298467753467815e-03,9.811919211452588385e+00,-9.746068165353937015e-04,1.057105822875114426e-02,-1.194106091691869871e-04
1.124999999999998002e+00,4.515077844065358559e-03,3.386301642733308397e-03,2.001467359598740892e+00,-3.014316594917707069e-03,4.557903068642474818e-03,9.830353326914712753e+00,2.562611528845414846e-04,9.696525409536721485e-03,3.531182677362060653e-04
1.129999999999997895e+00,4.596772066550781216e-03,3.447571931107459332e-03,2.001493089104799505e+00,-1.859769385098348354e-02,-2.295458455847294854e-02,9.837304034373611117e+00,-4.970374083454799120e-04,9.405666909444963808e-03,-2.561624824859694630e-04
1.134999999999997788e+00,4.679520960220465153e-03,3.509633203664686528e-03,2.001519140847719758e+00,-2.240576982955327923e-02,-4.714424404505887164e-03,9.826569713250405513e+00,-7.371099069315971029e-04,1.034447812419687918e-02,3.456513238882369648e-04
1.139999999999997682e+00,4.763332274105595322e-03,3.572491271309641975e-03,2.001545517225740145e+00,-1.522986401390230560e-02,1.719655601839054776e-02,9.805109820701330747e+00,-1.286325935029413706e-04,8.816423246643067396e-03,-1.066096514376298383e-03
1.144999999999997575e+00,4.848213754519873318e-03,3.636151942874260232e-03,2.001572220641839817e+00,1.100294633191347543e-02,-8.311129806757338451e-03,9.830102607287205529e+00,9.566488835177017550e-04,1.010605813447098753e-02,1.996319431933288595e-04
1.149999999999997469e+00,4.934173148199890759e-03,3.700621027471812444e-03,2.001599253503669740e+00,-2.143446332787809355e-02,5.141076210014325874e-03,9.842318874064913459e+00,1.161414818591155300e-03,7.851185726421416183e-03,-5.235534788425761114e-05
1.154999999999997362e+00,5.021218205640343331e-03,3.765904336997050097e-03,2.001626618223478538e+00,1.470596500299501883e-02,2.328314214654104986e-03,9.817403208652510926e+00,-1.006901700858559489e-03,8.143488074354113954e-03,1.250912482795603700e-03
1.159999999999997256e+00,5.109356684573788943e-03,3.832007688734717817e-03,2.001654317218038326e+00,-5.346577879867859921e-03,-9.965450521030047928e-03,9.813014904578945874e+00,7.773088745346072668e-04,8.453111066989220726e-03,-3.963200633106425631e-04
1.164999999999997149e+00,5.198596353542532696e-03,3.898936908037119002e-03,2.001682352908571438e+00,-9.423423503083505626e-03,-3.967569628508779526e-03,9.799333897544059369e+00,6.270993892882460556e-04,1.018177967353275926e-02,6.609095255870472974e-04
1.169999999999997042e+00,5.288944995508865730e-03,3.966697831030411084e-03,2.001710727720672711e+00,-7.151273424856296503e-03,-2.967459464828947776e-04,9.811203361635392639e+00,1.120037809869644081e-04,1.028285844473859380e-02,2.861026210641816293e-04
1.174999999999996936e+00,5.380410411449315991e-03,4.035296307308861366e-03,2.001739444084234876e+00,-8.777474207109522628e-03,-6.498674659038570535e-03,9.787409368137675258e+00,-9.661268058684231936e-04,1.050304222426445833e-02,7.048964137019793526e-04
1.179999999999996829e+00,5.473000423878763253e-03,4.104738202576467022e-03,2.001768504433373064e+00,-2.279827447393683801e-02,-2.054863623187991664e-02,9.818688902756781189e+00,3.121999430084286520e-04,9.504491447082602171e-03,-4.518426938916834121e-04
1.184999999999996723e+00,5.566722880251289904e-03,4.175029401196081805e-03,2.001797911206349312e+00,-8.290812822025954085e-03,1.055131498853129762e-02,9.823276822840924183e+00,-1.260265847006490766e-03,9.179958721369348151e-03,-1.162748559606407561e-03
1.189999999999996616e+00,5.661585656186390175e-03,4.246175808607517352e-03,2.001827666845499287e+00,-1.635678892953324956e-02,2.658073436386745175e-02,9.818173386789037949e+00,-1.246670736054634196e-03,9.438224283047495430e-03,-7.558677362630823130e-04
1.194999999999996509e+00,5.757596658471688007e-03,4.318183353577992149e-03,2.001857773797159457e+00,-6.349473363151791200e-04,1.279488065227380421e-02,9.827379492792653437e+00,-2.449695348284327266e-04,8.345115086167186405e-03,-1.656285805850114898e-03
1.199999999999996403e+00,5.854763827796544660e-03,4.391057990250697707e-03,2.001888234511597364e+00,7.874163028171721895e-03,1.629709160686603278e-02,9.825020006738455436e+00,-1.391479191048890620e-03,9.731488082104802068e-03,-1.560861474422399996e-03
1.204999999999996296e+00,5.953095141174818625e-03,4.464805699960191013e-03,2.001919051442944131e+00,-2.606296526472284825e-02,-1.341301374862493732e-03,9.832372166946221625e+00,-1.312446497300243835e-03,1.134788453774252144e-02,1.944591305391923464e-04
1.209999999999996190e+00,6.052598614019546325e-03,4.539432492786689421e-03,2.001950227049128284e+00,-3.634135424078141496e-02,6.578082533930588831e-03,9.819004161776724970e+00,2.448071564122899016e-04,8.793007598025443655e-03,-1.567505059394997563e-04
1.214999999999996083e+00,6.153282301837360163e-03,4.614944408825120623e-03,2.001981763791814917e+00,1.455176314491707715e-02,1.130717659065781644e-02,9.829193549684431375e+00,1.609385332925819577e-03,9.874165475050574250e-03,1.178787553582741430e-03
1.219999999999995977e+00,6.255154301515958651e-03,4.691347519148922861e-03,2.002013664136346627e+00,-1.983412006454952914e-02,-8.238001149187037728e-03,9.827153978760639674e+00,7.359105727935870769e-04,9.978205091088727247e-03,-7.852984137774348707e-04
1.224999999999995870e+00,6.358222752183862250e-03,4.768647926453021060e-03,2.002045930551688002e+00,-2.124967736822949010e-02,3.736605855263672431e-04,9.823245852566012459e+00,6.799471118358664415e-05,9.795494080088494940e-03,8.799839301916621750e-04
1.229999999999995763e+00,6.462495835627886723e-03,4.846851765365044890e-03,2.002078565510374997e+00,-2.681664583170308841e-02,-1.813686590509158356e-02,9.810233746720966153e+00,4.811084189603283327e-05,9.668034022581078329e-03,2.888358758546413177e-06
1.234999999999995657e+00,6.567981776260186852e-03,4.925965202418684276e-03,2.002111571488468300e+00,-1.030647450974626553e-03,2.531419067378029228e-02,9.814926316855940414e+00,-1.182316594824286819e-04,9.289274120079947863e-03,2.369542104526950742e-05
1.239999999999995550e+00,6.674688840633269393e-03,5.005994435687981942e-03,2.002144950965508485e+00,2.550869538708078199e-02,1.465672120676201999e-02,9.848247655843646697e+00,-4.265005501474366254e-04,9.564242986487607456e-03,1.984761757306493807e-03
1.244999999999995444e+00,6.782625336507944365e-03,5.086945694086287412e-03,2.002178706424479149e+00,-2.319760431929752606e-02,-9.980478638538533773e-03,9.834516294293413452e+00,6.569064112530137011e-04,9.640207565807036236e-03,-7.517685461398375532e-04
1.249999999999995337e+00,6.891799611485682070e-03,5.168825236338468916e-03,2.002212840351770495e+00,-7.464434916066974707e-03,-4.442430292589800945e-04,9.833561142886368955e+00,-1.239482941350357774e-03,9.696403614049487613e-03,1.195250499915424076e-03
1.254999999999995230e+00,7.002220051223175847e-03,5.251639349639742292e-03,2.002247355237149140e+00,2.355328310284073370e-02,-1.044869707315254116e-02,9.821960782585435368e+00,9.444862028656217856e-04,1.004603981176925391e-02,-4.014322680177852265e-04
1.259999999999995124e+00,7.113895077253002894e-03,5.335394348019025304e-03,2.002282253573730575e+00,1.790232463536977486e-02,-1.125225297320171271e-02,9.832974010025530731e+00,-1.311960643895620235e-03,1.077182034041251728e-02,1.551773197172404920e-03
1.264999999999995017e+00,7.226833144439997504e-03,5.420096570429033984e-03,2.002317537857956520e+00,-8.905000617209526265e-03,7.148430607007895225e-03,9.860281100965307743e+00,1.386228169254513802e-05,1.011719528334456553e-02,-4.270229122029679933e-04
1.269999999999994911e+00,7.341042738108274901e-03,5.505752378589319658e-03,2.002353210589574495e+00,1.342101065868895465e-03,-3.189216014494099249e-02,9.847950108730010754e+00,6.412953505950983683e-04,1.142917099657806551e-02,-7.574132384135701026e-04
1.274999999999994804e+00,7.456532370878636920e-03,5.592368154612047462e-03,2.002389274271621389e+00,-7.903908222893656077e-03,-2.454070419749346949e-02,9.824835966236866724e+00,-1.919029574555219638e-03,1.101582456951118172e-02,-7.781941134081437261e-04
1.279999999999994698e+00,7.573310579260322632e-03,5.679950298443483050e-03,2.002425731410409693e+00,-1.611223263877062037e-02,-1.978597168491015579e-02,9.830802983247560078e+00,-2.377365233083076593e-04,1.094760260435315505e-02,-8.452624853629706254e-05
1.284999999999994591e+00,7.691385920044670026e-03,5.768505225156864667e-03,2.002462584515515065e+00,8.921759626358577444e-03,-1.865575858242336446e-02,9.817957910649663944e+00,-7.443225061384763520e-04,1.049462054226766097e-02,1.492890530836152784e-03
1.289999999999994484e+00,7.810766966551142311e-03,5.858039362134494915e-03,2.002499836099767894e+00,-2.826621414456792492e-02,8.064585756698319438e-03,9.828780932154385752e+00,4.244833153664807814e-04,1.146885090989377930e-02,4.955405651109415915e-04
1.294999999999994378e+00,7.931462304778353831e-03,5.948559146178527580e-03,2.002537488679243527e+00,-8.448639490318279877e-03,2.733093048691353274e-03,9.830165083461162467e+00,7.133429502874681291e-04,1.161872372878789729e-02,-7.646715060363829062e-04
1.299999999999994271e+00,8.053480529514135677e-03,6.040071020590983934e-03,2.002575544773256944e+00,-1.997734403967480268e-03,-1.141856279395790999e-02,9.830537480310287179e+00,-6.443580997859235963e-04,1.055240702633531216e-02,5.873124979434269331e-04
1.304999999999994165e+00,8.176830240459315169e-03,6.132581432263985687e-03,2.002614006904354316e+00,-1.818892939769122669e-02,2.279603360458033398e-02,9.824450237418691501e+00,-2.014419450032380813e-04,1.071040192909142666e-02,5.829839211050690884e-05
1.309999999999994058e+00,8.301520038419690772e-03,6.226096828821080752e-03,2.002652877598307235e+00,-1.034581257901688242e-02,-1.775633286348002370e-03,9.830168411161544384e+00,-1.446404939192813240e-03,9.064937262399867801e-03,-6.817531100296428436e-05
1.314999999999993952e+00,8.427558521619745585e-03,6.320623655849807662e-03,2.002692159384103388e+00,5.655686970831332039e-05,-3.640454765817961128e-03,9.836128787311547939e+00,9.620132115331604065e-04,1.074680073606359802e-02,5.755782654472826822e-05
1.319999999999993845e+00,8.554954282189896481e-03,6.416168354264337355e-03,2.002731854793940336e+00,-7.509352994190159405e-03,1.336222862610000721e-02,9.851785595590321520e+00,6.346960789368106702e-04,1.165045255447003797e-02,1.710968230353614866e-03
1.324999999999993738e+00,8.683715902876566750e-03,6.512737357835172297e-03,2.002771966363212641e+00,-2.335168691783658101e-02,-1.456256339449800256e-02,9.822976341375813547e+00,4.307678740188818230e-04,8.718915011319669853e-03,-7.339466596074082673e-04
1.329999999999993632e+00,8.813851954021189455e-03,6.610337090920461248e-03,2.002812496630500316e+00,1.168696027819546290e-02,6.056788950458741674e-03,9.819421141989042923e+00,6.772379442391742842e-04,1.081809586622314509e-02,1.063354280177228068e-03
1.334999999999993525e+00,8.945370990850336906e-03,6.708973966430584017e-03,2.002853448137553283e+00,9.131571708701751583e-04,4.177124769555964900e-03,9.812619263380987888e+00,-1.270702155395464798e-03,1.146994863024458633e-02,-1.140340419245138492e-03
1.339999999999993419e+00,9.078281551114694356e-03,6.808654384054292630e-03,2.002894823429272719e+00,-1.426111766885851222e-02,5.546065009096722703e-03,9.829727861820344970e+00,7.411229805161603269e-04,1.030663431512856935e-02,9.903910706028991491e-04
1.344999999999993312e+00,9.212592153109549695e-03,6.909384728770895379e-03,2.002936625053688413e+00,1.367222431216124148e-02,-1.397636457480170256e-02,9.833896269737058660e+00,-7.234519816235748064e-04,1.189764721038145956e-02,-1.827289423999692514e-03
1.349999999999993205e+00,9.348311294103925015e-03,7.011171369668847686e-03,2.002978855561932559e+00,-1.172484612156153398e-02,-1.433835863759159827e-02,9.830074673049329803e+00,-1.105821166324605235e-03,1.089426129596969030e-02,6.306328035521142818e-04
1.354999999999993099e+00,9.485447449199593470e-03,7.114020659086651120e-03,2.003021517508210891e+00,-1.619047953424986031e-02,-5.915502566738660775e-03,9.815518402287027655e+00,-1.306119279820829602e-03,1.038724203944836437e-02,-3.411575986791311990e-04
1.359999999999992992e+00,9.624009070634952090e-03,7.217938932087309377e-03,2.003064613449765385e+00,-4.610835748841995117e-03,2.807775377076079980e-04,9.829316204600893059e+00,-4.244931110438054608e-04,7.552409926534501411e-03,-1.141210835965379635e-04
1.364999999999992886e+00,9.764004587542294070e-03,7.322932506272737153e-03,2.003108145946836949e+00,-8.758623762301770421e-03,-1.736286018033539671e-02,9.803914776495233241e+00,2.909987182631308786e-04,1.078734003948538661e-02,-8.884165876693404362e-04
1.369999999999992779e+00,9.905442406160442498e-03,7.429007681939581685e-03,2.003152117562619683e+00,-3.013988985999527248e-03,3.390597013089820862e-03,9.821762775437171911e+00,9.441976539204896155e-04,1.105595942748575575e-02,8.630900470973266406e-04
1.374999999999992673e+00,1.004833091049808606e-02,7.536170742572971884e-03,2.003196530863212921e+00,9.168832411531133847e-03,-2.243494874766907912e-02,9.830875212739899283e+00,3.533565497205188709e-04,9.005627532642005578e-03,2.180393893352512984e-04
1.379999999999992566e+00,1.019267846343661042e-02,7.644427955669784273e-03,2.003241388417567048e+00,1.207994564241430917e-02,-9.985416729364274269e-04,9.813535273018970884e+00,5.255298323835502728e-04,1.047540300308855490e-02,-1.310984836982747280e-03
1.384999999999992459e+00,1.033849340825485075e-02,7.753785573878236616e-03,2.003286692797424440e+00,-7.569604939265915655e-04,-3.054281413370570422e-02,9.824588405433184235e+00,-2.543756754901830381e-04,1.011014861448512187e-02,9.518268241731770970e-04
1.389999999999992353e+00,1.048578407055202402e-02,7.864249836436007501e-03,2.003332446577257731e+00,1.607300170768096587e-02,1.127227018936994424e-02,9.828990146623462820e+00,-1.105524263036295526e-03,1.084712922535671989e-02,1.988913244619974481e-04
1.394999999999992246e+00,1.063455876053932825e-02,7.975826970884745959e-03,2.003378652334201870e+00,-2.826837359707096500e-02,1.176834512863040964e-02,9.832428877739534556e+00,-2.217315643142355863e-03,9.648270702528558354e-03,-1.673987777934101296e-03
1.399999999999992140e+00,1.078482577566532846e-02,8.088523195034804519e-03,2.003425312647983514e+00,1.901503914767980336e-02,1.598782488191281825e-02,9.807137442129617355e+00,-3.116306689441080021e-05,9.280307594922555456e-03,-1.717908904784293690e-03
1.404999999999992033e+00,1.093659340353536971e-02,8.202344719150378438e-03,2.003472430100846857e+00,-1.297559582145766527e-02,-4.932978413442639688e-03,9.839019109956407050e+00,1.179919397104408964e-06,1.025994334579177422e-02,1.671469471346231656e-03
1.409999999999991926e+00,1.108986992508098103e-02,8.317297748322020207e-03,2.003520007277475035e+00,-2.590862073845105057e-02,7.190798752129379592e-03,9.826411628095387485e+00,-2.737705918479494500e-04,9.722527639364998350e-03,-9.715793958403224099e-04
1.414999999999991820e+00,1.124466361793158113e-02,8.433388484990769762e-03,2.003568046764911514e+00,-6.803878350031759836e-03,-2.439399130690376657e-02,9.846100812939333480e+00,1.099614239861569035e-03,9.199616418236834792e-03,9.075510045607816960e-04
1.419999999999991713e+00,1.140098275993783189e-02,8.550623131585898679e-03,2.003616551152476610e+00,-1.398079029813363572e-02,-4.546264275074343025e-03,9.811158681412834426e+00,-2.334454621035361287e-03,9.438102977035052119e-03,-8.651975281703512630e-05
1.424999999999991607e+00,1.155883563279376178e-02,8.669007893236622964e-03,2.003665523031685325e+00,-5.950897328832619251e-03,1.330407910556896320e-02,9.845324196371084469e+00,1.847544647432593874e-03,9.028341910670095380e-03,9.844543671195125824e-04
1.429999999999991500e+00,1.171823052570332598e-02,8.788548980517021936e-03,2.003714964996160752e+00,-1.319216463579725093e-02,-2.938627693991866310e-02,9.803154368903557625e+00,2.048407626513351967e-03,1.020458802682586673e-02,-1.613186718988655465e-03
1.434999999999991394e+00,1.187917573903639161e-02,8.909252612182914921e-03,2.003764879641551921e+00,2.066421526325482733e-02,-5.553839734404400225e-05,9.824606310851184077e+00,-7.279689119287581544e-04,1.162390738122847864e-02,4.903295875451717635e-04
1.439999999999991287e+00,1.204167958791927014e-02,9.031125017859539458e-03,2.003815269565448087e+00,-2.962747909952995716e-03,-7.200443376399714296e-03,9.828352432382523318e+00,-1.269286210084123821e-03,1.195498376972891491e-02,-1.011947893153030721e-03
1.444999999999991180e+00,1.220575040570583657e-02,9.154172440639559913e-03,2.003866137367295686e+00,-1.579173022146502375e-02,9.592351039375576413e-03,9.840266878427394559e+00,-2.772111349044031046e-04,1.151242324005934126e-02,9.469540229028312840e-04
1.449999999999991074e+00,1.237139654727700648e-02,9.278401139552226035e-03,2.003917485648316621e+00,-3.732368387448235791e-02,7.803856129176610888e-03,9.826564418346508845e+00,-5.713899154370690858e-04,1.232660137292537414e-02,5.997704060454296052e-05
1.454999999999990967e+00,1.253862639211876517e-02,9.403817391866353681e-03,2.003969317011429219e+00,4.790358042181565301e-03,-1.410160169925635081e-02,9.822440587251277222e+00,-1.480213287970935480e-03,1.114736449186978264e-02,1.657816946794483416e-03
1.459999999999990861e+00,1.270744834713219418e-02,9.530427495192186904e-03,2.004021634061172286e+00,-2.499644512641160249e-02,-7.148294664706207960e-03,9.813803022471018878e+00,-1.451786108759592960e-03,1.209415752945354125e-02,4.491937449845967651e-04
1.464999999999990754e+00,1.287787084913276023e-02,9.658237769350120142e-03,2.004074439403630947e+00,-9.301793176126154500e-03,5.259442506301318168e-03,9.826763434243186879e+00,1.596835091375316392e-03,1.144977111016153015e-02,1.193322639587354132e-03
1.469999999999990647e+00,1.304990236700066635e-02,9.787254557977598593e-03,2.004127735646368258e+00,1.489795656291415318e-02,-9.001828378957781734e-04,9.813686325520775355e+00,4.416539350048869048e-04,1.063074277489095727e-02,1.280166278470058598e-04
1.474999999999990541e+00,1.322355140344906935e-02,9.917484229849341665e-03,2.004181525398360808e+00,4.289458879621413367e-03,-3.723014013809111049e-04,9.846561904457939107e+00,-2.146408415577332677e-04,9.876201748742053851e-03,-4.950584036963248929e-04
1.479999999999990434e+00,1.339882649638256089e-02,1.004893317989015260e-02,2.004235811269937884e+00,-1.829263289709851664e-02,1.569256881356238809e-02,9.819151470166438855e+00,2.648716239824564465e-03,1.042318188669611422e-02,-7.988663139369989738e-04
1.484999999999990328e+00,1.357573621982419328e-02,1.018160782986405645e-02,2.004290595872727732e+00,2.039766338051405420e-02,6.191252564661712740e-03,9.836843053863439934e+00,2.585038794179025639e-06,1.279565075486242126e-02,-8.260431703506147371e-04
1.489999999999990221e+00,1.375428918439561971e-02,1.031551462872817154e-02,2.004345881819606490e+00,-8.078516547473886533e-03,-3.937872327774830962e-03,9.834494253419356014e+00,1.056645583939504326e-03,1.009649946607575101e-02,3.706157850637407155e-04
1.494999999999990115e+00,1.393449403734139773e-02,1.045066005264462701e-02,2.004401671724656442e+00,-1.390682634223602832e-02,-5.963294393327848650e-03,9.855568168937283602e+00,1.284346520287666911e-03,1.201695400290660708e-02,3.581429879981795129e-04
1.499999999999990008e+00,1.411635946209511411e-02,1.058705060464874316e-02,2.004457968203126050e+00,-2.019230673676972176e-02,-8.259291413158119030e-03,9.851947889758024601e+00,7.473397373802462404e-04,1.262893088505895323e-02,3.181869991067739632e-04
